question_id,entropy,pmax,margin,correct,correct_answer,SelfProb,OtherProb,question_text,gap_abs,gap_signed,direction
sqa_test_07823f9d8817d103feb3c0c70d26c47ab7378bff76a662a09983999371e047ab,0.5697920313041147,0.8529179625922814,0.7806837752866889,0.0,B,0.5178870578364559,0.5520294703555962,,0.0341424125191403,-0.0341424125191403,Other>Self
sqa_test_0919f910a6ce6a69da8cafc52fa63aa9dc3c2dda495fbde2bc72755d4ea31f1d,1.3053782145672783,0.3585215348742859,0.026943318833350383,0.0,A,0.7264356675161957,0.5064108425956821,,0.22002482492051356,0.22002482492051356,Self>Other
sqa_test_0997202e457f1ccc6189c0b4624735021e2073cfd9d584c0f00de835b6f288cc,1.2195851433256235,0.3927841502479998,0.029518238345675518,1.0,A,0.2611472545260442,0.5615242629360059,,0.3003770084099617,-0.3003770084099617,Other>Self
sqa_test_0a4c35e7735d618d992179a3425a852e4510f637973fb8fc6a8027f0658c22a9,1.183117398139405,0.5218098643593131,0.2829078857144316,1.0,B,0.48707043745418277,0.56470759282544,,0.07763715537125726,-0.07763715537125726,Other>Self
sqa_test_0b19f4d846bfa06ce4ab25292b9ec9a914e8113f8dfffbf550242ffa31eb9c70,1.3503114548163886,0.3685010815117002,0.13789898343472445,1.0,A,0.6348561859988907,0.6537996209678538,,0.018943434968963113,-0.018943434968963113,Other>Self
sqa_test_0be78447e3ea0ea3020ebc56ecd5e6807fe34b9f6a7bb1995afe68d29cdf41bc,1.0855485744398015,0.5442025911635751,0.2529119348136238,1.0,B,0.16505070369289396,0.38690266708487075,,0.2218519633919768,-0.2218519633919768,Other>Self
sqa_test_0ea1af26e64ab27f3b890c31e3070604d3ac7b5462bb208997b63f16f7957a61,0.7798219410709409,0.7504049051489021,0.5855628284633684,0.0,C,0.20136183225331677,0.40516304835902583,,0.20380121610570906,-0.20380121610570906,Other>Self
sqa_test_0f9d85e9f5a3ee7af5ccb6b885a4be9aa1b0b2774b321f2aec6ee99555e10721,0.8019667623669319,0.7646100847366788,0.670391641440074,1.0,D,0.5416965071741313,0.749802298310637,,0.20810579113650574,-0.20810579113650574,Other>Self
sqa_test_104c0e5526f9e0135cf80fe8428f3d0a2bc32ad026a28a107e2ecd976346bc4e,0.42960487990199125,0.894898075344159,0.8290510160276289,0.0,B,0.1369573042415152,0.17598154342697347,,0.039024239185458276,-0.039024239185458276,Other>Self
sqa_test_10f76735391f41160a7cd48281a1fdb0e04af1e5a47e0e2ffc160abf48b35f10,1.1032556402210172,0.5261016115384961,0.21195199069778975,0.0,D,0.19280661257061846,0.44163383638112225,,0.2488272238105038,-0.2488272238105038,Other>Self
sqa_test_110f739da429f9568c2420d40b078c0cc571df2eccf431acd7faee8beb0776e6,0.2294317044822433,0.9552464395931719,0.9331294846112598,0.0,C,0.5526602217601088,0.7246981030900582,,0.17203788132994946,-0.17203788132994946,Other>Self
sqa_test_1166e036dc56b0824480482e0da72990fe94dcbbcf6804336812e0260caa9711,0.5114367394478944,0.8703523502044584,0.796641648439053,0.0,A,0.3720357281317912,0.6387373694989328,,0.2667016413671416,-0.2667016413671416,Other>Self
sqa_test_11fa323ade73b2738854db758b7d2f891c2b30eaf25628ad8578f73093a6dafd,1.1289630741718644,0.43388306082994105,0.04495279874485536,1.0,C,0.15512082070873104,0.15718290422737993,,0.002062083518648894,-0.002062083518648894,Other>Self
sqa_test_1215fa2d1ee9186c75c96c26d6adc91f1eb4282d00d28092fdd2fa3d14ab9200,0.2504201182760862,0.9483208316520814,0.9178371077882815,1.0,C,0.49859465563490774,0.3007872452945829,,0.19780741034032484,0.19780741034032484,Self>Other
sqa_test_1268491ba4c601a4db258eb69259916033dba5ae9a15e9193170a4376525adf2,1.3458301462109308,0.33691662235905906,0.034906513957315755,0.0,A,0.31262657517187303,0.45698695177440124,,0.1443603766025282,-0.1443603766025282,Other>Self
sqa_test_127c45a6feaccb8a4e88692ab4d675438c49527bf5813b3e9f0620b1b9a7c364,0.4822582644215981,0.8639644372750486,0.7623783512094047,0.0,A,0.29093558715444723,0.23758963455053803,,0.0533459526039092,0.0533459526039092,Self>Other
sqa_test_12c48ea9cf2ec0e183d874b9efae0c9e8f202faece7368fe65cebb7781334310,1.2923989552968178,0.35052476870780647,0.010784513369066828,0.0,D,0.23170478551907586,0.4312510916139918,,0.19954630609491592,-0.19954630609491592,Other>Self
sqa_test_131eb2d647fa8b1ff39db9a81dae557da7513ca3ac7a17881556f475d67964cf,0.3345211727723766,0.9240626402645894,0.8840916125640603,1.0,B,0.6913411636358369,0.6681056374494273,,0.02323552618640956,0.02323552618640956,Self>Other
sqa_test_1351aaf9eb3a88bf7a88b6bb17056273f7e1f3f5ac8e55fd6ffa05e37fb00a36,1.1562974434954003,0.4690597657897588,0.12588831022791996,0.0,D,0.4067024884057966,0.6751493316476265,,0.2684468432418299,-0.2684468432418299,Other>Self
sqa_test_145bb1a181fb6b78731a2d0813ca3dd311cc891ff024a9dbce32fc593cf47295,0.4237300423677765,0.8640886863914748,0.7336308091471014,0.0,C,0.49210029018470525,0.5618582044129127,,0.06975791422820743,-0.06975791422820743,Other>Self
sqa_test_14867044fb3a7f62358e07faf0f1b77d44634f06116fe540de7df05a8f052881,0.7992749845205467,0.5831034242590476,0.1946727806572881,0.0,C,0.11068240782207336,0.5656998505816708,,0.45501744275959743,-0.45501744275959743,Other>Self
sqa_test_14f1e3c9173010d1f2e2860572073d00233a7372b23dae5213450c74e6e36f2c,1.3824418795182853,0.2778231557781392,0.012722448574042533,0.0,B,0.6784698635561063,0.6330216689693798,,0.04544819458672644,0.04544819458672644,Self>Other
sqa_test_153bac807d7c90afc99619e3d09b2e7e0e2de0f855b8fbab2e3c1ca46ebeefff,1.2406191293197553,0.44257108876959084,0.1383967243554034,1.0,C,0.6056914853010702,0.5416897366627422,,0.06400174863832797,0.06400174863832797,Self>Other
sqa_test_155028f403d247eb7cac8f81c0106f9fd143db2725e6628bf3d1473422594421,0.9910423805116535,0.4618159943049554,0.05426480976680714,0.0,D,0.321144518924225,0.5073024018467176,,0.18615788292249258,-0.18615788292249258,Other>Self
sqa_test_15538d546d7e36a62e309334857fcff86ef517794614c4a27332091d494b8ec3,1.1323135814366436,0.39857008819727846,0.0732666435988481,1.0,B,0.6557750296273241,0.7850265752946334,,0.12925154566730923,-0.12925154566730923,Other>Self
sqa_test_159d9448f64aa9e7a3deae7a1a46f1e59b029b1c8cba82fdf588697b3b370f52,1.224533917959369,0.4321072143965209,0.14872438460935505,1.0,B,0.14988097258164895,0.24322014835137218,,0.09333917576972323,-0.09333917576972323,Other>Self
sqa_test_15bc7b9ba95e2904e7434586de3e2bf03b9e89328c97b4b4b82075f06adc81e6,0.2966929386512725,0.9312234911026854,0.8810932531556142,1.0,C,0.47668559098089264,0.5171605290110238,,0.04047493803013119,-0.04047493803013119,Other>Self
sqa_test_164b44c3693dc77003947fc33061b02f042e09586c3bdce4380178a0448b3ac0,1.0511935679197193,0.4936955710969873,0.10920507372776916,1.0,A,0.6632249779290021,0.5700142017036354,,0.09321077622536678,0.09321077622536678,Self>Other
sqa_test_1708f1d366967826783a38c86b6be67d85f997ee999f5927d75ae0218fc891a4,0.9852140850229059,0.6500071012448528,0.4750600580829316,0.0,A,0.6641429191137833,0.6537357656926347,,0.010407153421148618,0.010407153421148618,Self>Other
sqa_test_176d27456f273f7d425ca2303859c1c5cbde35918e88d84cae85535e13e6ef22,1.3202148046689168,0.31346425117269267,0.018991803792171635,0.0,D,0.33612532798756045,0.6123894226944947,,0.27626409470693425,-0.27626409470693425,Other>Self
sqa_test_17a49c6117aa8b83f2280eec0a3249eea7d2bee31c638f2c44f0758ea5b90d0e,1.2214885461695404,0.4460091932544382,0.1958207105828219,0.0,A,0.19572818314985532,0.5392611795870206,,0.3435329964371653,-0.3435329964371653,Other>Self
sqa_test_17eb7a6d8a1cad6f23e032cc5b214a794c4e9b8ae3135cdbaff2ae050edb228b,0.8709392284253044,0.5188027741339878,0.08192703727697115,0.0,C,0.45839975440592207,0.617095976455496,,0.1586962220495739,-0.1586962220495739,Other>Self
sqa_test_17f204584ddc1444ec81fe4914c3d0a519e179b2b1da59d8695078cfe9cf017e,1.14944545819282,0.3649535681716799,0.027426693769082466,0.0,B,0.6150014480940109,0.6496939007207226,,0.03469245262671172,-0.03469245262671172,Other>Self
sqa_test_17fedaee4f9277cad988a4b0b8c346339beb3af37f532e4ab36fe8df298b84b4,0.8918868261347738,0.5982683317974034,0.26267021313377653,1.0,A,0.14021017290566165,0.4217247927147475,,0.2815146198090859,-0.2815146198090859,Other>Self
sqa_test_18b8b8ed2caa571b13c9e7f1327da5057e7dabb426ce097b606d3166ac05c761,1.3585424357437268,0.3376554426711357,0.0663416723559056,0.0,C,0.19082083341774142,0.19435423024339665,,0.003533396825655233,-0.003533396825655233,Other>Self
sqa_test_18e58bf28a569c55ff6beaef0a5928838393bd42e3d161e81866dc09c5405fb7,0.9692897372442717,0.6671052036927123,0.5111103855044201,0.0,C,0.6341540121854367,0.6314682006096591,,0.002685811575777519,0.002685811575777519,Self>Other
sqa_test_1928d080a752df8aa7eec8daf0b6135ae37cd391863318ff547e6efe65c96f8b,0.2882674944117804,0.9406270756095535,0.9151654669944078,0.0,C,0.32919497811955084,0.6988265153790755,,0.36963153725952463,-0.36963153725952463,Other>Self
sqa_test_1954acb620b812f8ddca578b7dafffb1e0820cc8afef618fb9c0c71a70d1b4f2,0.988446258518669,0.6372420163330698,0.4428941934368254,0.0,B,0.7165394056967733,0.6499140417067613,,0.06662536399001207,0.06662536399001207,Self>Other
sqa_test_1984659f182697f6dd5382ae3be5592b54e45c49729e4236d81da3f7a4a0ec3c,1.0836266107633974,0.5434949955828119,0.238621915731918,1.0,A,0.13812031665927085,0.1533239103372932,,0.015203593678022348,-0.015203593678022348,Other>Self
sqa_test_1aecf58a502ecc6d38940533b62f419a813541ae136c3fa709e08d3786d82de5,0.15127578792416535,0.9716223659660262,0.9570977850544243,1.0,C,0.26819491754413394,0.3421264263892482,,0.07393150884511424,-0.07393150884511424,Other>Self
sqa_test_1b58a69b2ee6cf738ff0ba34bfdd2e0a299aaa5e3887de721adfbbc444ad56ef,0.02968146429165831,0.9959486015476978,0.9935558463592218,1.0,A,0.47095361485995374,0.5012944817821626,,0.030340866922208887,-0.030340866922208887,Other>Self
sqa_test_1c5c8e1e8432806b694bc23c5af3ed0116f60372ef5f62ee2623759a38205de2,0.9300135430750313,0.6861509134321883,0.5071577372253784,0.0,B,0.23561641052494672,0.4428917452666452,,0.20727533474169849,-0.20727533474169849,Other>Self
sqa_test_1c921e6a98fa31a8a63be79eb3fc873df634701c6bc787f314ad6ae7c3e848b9,1.2739096792316413,0.38557512680911954,0.03994781691481131,0.0,C,0.20901388214136477,0.4430610635778323,,0.23404718143646755,-0.23404718143646755,Other>Self
sqa_test_1cf225649b6fc038c2d9ed7d37f6db49934aca56f02077b84872977708d719a7,1.2222202236785153,0.33985230361156443,0.01556297006042523,0.0,B,0.7540338221303553,0.8145754425927106,,0.06054162046235534,-0.06054162046235534,Other>Self
sqa_test_1d41a3b56670366604e9b494ae80c84b4ee96e744b6a2999b85dd52830db146a,1.1856982403237057,0.5036976563004412,0.28018317622297617,0.0,A,0.3330578860703579,0.49892300045417504,,0.16586511438381712,-0.16586511438381712,Other>Self
sqa_test_1d47b1567644d647f6e76152a619dd069bc03442e2080fe9818a79d2db73aeb1,0.11777399434214937,0.9771595397957797,0.9565598719240826,1.0,B,0.4053395346424156,0.5614331417742245,,0.15609360713180892,-0.15609360713180892,Other>Self
sqa_test_1d5cc5893b997cf36c8439c4c29b8c57a26138fe7a61c4123b54b1ade0c88087,0.5935941113599557,0.8421014821400685,0.7637738475839584,1.0,D,0.633689376393164,0.5397157775464204,,0.09397359884674361,0.09397359884674361,Self>Other
sqa_test_1d6c1c8c4342066408110a7349266ffcd9403faecddb14ef5d577ffc2c82eba3,1.2993751593916107,0.37930501929982846,0.10179953904216638,0.0,A,0.5701956832783718,0.5516373282394677,,0.01855835503890413,0.01855835503890413,Self>Other
sqa_test_1e69ec1402b021d12c7cf8dac7ed8794a8d6462d09e49ae6990610d66c6e7b82,1.0723417684032566,0.5950651054794049,0.36564708397160617,0.0,D,0.5702018336554646,0.5498868884677339,,0.020314945187730693,0.020314945187730693,Self>Other
sqa_test_1ea7dfddf44e773a56ef8f2af7f79e5e18f29f19c8c057ba9b2e5e91f0f10fe4,0.3099129783283707,0.9238129142144872,0.8599566597901318,0.0,C,0.6336080311911283,0.5685201286222519,,0.06508790256887642,0.06508790256887642,Self>Other
sqa_test_1f46dac76a56893995a4ff37054334d72f83330088032e6d94336dbddb389c9b,0.7527056622791467,0.7323997270424031,0.5192592743514738,0.0,D,0.3604367019773408,0.5490412040610666,,0.1886045020837258,-0.1886045020837258,Other>Self
sqa_test_20289e6416d5e2dc2dbdf8f291b19af74f1b9e3da118cb9cb6135b91e890b1b0,1.3141263234402212,0.36912968548223607,0.053396333834546894,1.0,D,0.42700840883089486,0.5700340157926425,,0.1430256069617476,-0.1430256069617476,Other>Self
sqa_test_20d084df9d7565f16ca67c2fa338e73fc4527114b094ea39e33a4f16b438750f,0.40000467674067774,0.8789872868312022,0.7654767680778589,0.0,B,0.39789392145788605,0.33991790180591624,,0.0579760196519698,0.0579760196519698,Self>Other
sqa_test_20dffbea5716c531a77979d8a6c40e019b3c0fe73a78dd3515c6fd1a489aff67,0.7136756972052508,0.5558490890621526,0.11613626780716485,1.0,D,0.20087112508703558,0.5613801137306815,,0.36050898864364594,-0.36050898864364594,Other>Self
sqa_test_2142d7e1b0992351c0ee13500abe1c81f344433de0fb8d26d5d006956011038d,1.094361246849157,0.4781114767017679,0.11153071347774501,0.0,D,0.2821513902717482,0.40452393147589755,,0.12237254120414937,-0.12237254120414937,Other>Self
sqa_test_21be5940c51b012dca48e3094b839370df6ba8d2cf541026b70ed073d2c4516c,0.5556630770171973,0.8301425730726205,0.6924914505693336,0.0,D,0.384971863051375,0.5140445574290392,,0.12907269437766422,-0.12907269437766422,Other>Self
sqa_test_220a028ad281eca22f44ae436c486c3a9193f55e196145a831bf10c8a926c302,1.2919926335744742,0.4488191814913509,0.2557844569154615,0.0,D,0.4934831340163062,0.4989670831650039,,0.005483949148697653,-0.005483949148697653,Other>Self
sqa_test_222831aa836c0e46757f46de7163e1afded2b5588e7ef0cfc48ff9de3758e708,1.1773044129777428,0.4592493298711893,0.11258974849750247,0.0,B,0.05773097874249347,0.29685111612188153,,0.23912013737938806,-0.23912013737938806,Other>Self
sqa_test_2324ed0c2b5286cd6fd8abd449820445010572523119ce1d147e05e837bd3a69,0.4580320015922497,0.8701240380516035,0.7612152235755083,0.0,D,0.24857759604631555,0.4030846599286162,,0.15450706388230065,-0.15450706388230065,Other>Self
sqa_test_23bf3d16b302a4573076cfd796545b94d76df49d57e95fed64e0b003d4ae3aad,1.0507381028018201,0.5692907237647272,0.31269129096929804,0.0,D,0.26871810502720217,0.49777846620935645,,0.22906036118215428,-0.22906036118215428,Other>Self
sqa_test_24164edc4dd52f0703c33fc8b39908d4af044b792715b1e7413b63888f94e848,1.066006289717436,0.48099928385476776,0.08841910989172591,0.0,B,0.37834859375597224,0.49215206159387187,,0.11380346783789963,-0.11380346783789963,Other>Self
sqa_test_2507bd9e35f127a91b625b005d6538af966c4fde089dbb7b25661f164f17ba5b,0.3044285940527001,0.9176683942087289,0.8399504586383766,0.0,B,0.3381750036695183,0.576533986523834,,0.23835898285431573,-0.23835898285431573,Other>Self
sqa_test_2544b072d5c93430298e085d254e35f45e0d6dc07f20f96d09ffe1a9ff4a29ae,1.0073097902651826,0.5043068351473683,0.12953781769849632,0.0,D,0.3786236282596829,0.3346234882281267,,0.04400014003155617,0.04400014003155617,Self>Other
sqa_test_26c3d260ee5a479f032ac0d9ead52a49ce695c514191779760ac07833abb82c8,0.5055463675265175,0.8368926016478659,0.6914624653467024,0.0,B,0.20856879241213827,0.36471150842613426,,0.15614271601399599,-0.15614271601399599,Other>Self
sqa_test_26e8ad0f7720b08b86cb2d048a7fc1e47dde61694696a6e9cbbae88ac2ede4ae,1.3582941085702438,0.3513569393794508,0.11361691377070168,0.0,D,0.48339016850181654,0.47386316657216526,,0.00952700192965128,0.00952700192965128,Self>Other
sqa_test_273b41ec5183303b7aaa5ee57d91ee8b2605cb147edecb1a2733259d7012003d,1.2373165314192238,0.4122214736371415,0.11530946672156067,1.0,A,0.35269584329034614,0.5067801431260573,,0.1540842998357112,-0.1540842998357112,Other>Self
sqa_test_276854f51b80e349a793cc19836bd798158a5c3bd3dacb505876f8fb2df9cee6,1.163753841028307,0.5476677478982809,0.35839883873997724,0.0,D,0.29317238500168075,0.3534489195164939,,0.06027653451481313,-0.06027653451481313,Other>Self
sqa_test_27c134ce9b858cc48817767324e69980242dfa1557f2326d0da1e1114c18b2ae,1.307708370680206,0.36344939319287695,0.03252491540420699,1.0,C,0.3578277022362344,0.4964074451810194,,0.13857974294478503,-0.13857974294478503,Other>Self
sqa_test_28224f2d8758e2bc6c4c382ffd6e591d36b4eb8627813d876254a98650de100c,0.37047800896118643,0.8963202809867505,0.8033134585251697,1.0,C,0.29684747756674884,0.4586533409707193,,0.16180586340397046,-0.16180586340397046,Other>Self
sqa_test_28aba0dfc75bb8f068c1f12229d3c8e316bc3ebf416ce4e39842b5a556049844,0.1164112676283234,0.9805906232198163,0.9729858203411105,0.0,A,0.5108879294393058,0.5881227220307009,,0.0772347925913951,-0.0772347925913951,Other>Self
sqa_test_28cbd1317841e2a14443359a117b343154b9735b3eac075af187bb39c426c338,1.2826764192348798,0.39839189235623107,0.08323794708295157,0.0,C,0.7566527178394428,0.6869332395780632,,0.06971947826137959,0.06971947826137959,Self>Other
sqa_test_290f6d7bd6975890b960ba26749a8c4c0c883f82be4c28237b0db8010cfc938f,1.1361717946617373,0.4159092796486767,0.031256075959991414,0.0,B,0.741691929026193,0.6169274407806898,,0.12476448824550312,0.12476448824550312,Self>Other
sqa_test_2943d268c3594d7f906b12583ffdcb2eb7e0e9b079995e7d37f4653525ea1259,0.8086528348018991,0.7164518171378451,0.5236214322615985,0.0,B,0.22553919836867456,0.5087625933348419,,0.28322339496616733,-0.28322339496616733,Other>Self
sqa_test_2a4905fd4d35830c1cf5cba4ab46ce92a8d7527264de0fc49bfded30d784f23a,0.3021211775454674,0.9306867013299993,0.878994981004665,0.0,D,0.5224858084844035,0.4349597566651014,,0.08752605181930212,0.08752605181930212,Self>Other
sqa_test_2b448f97daebf8584a8a0e5640e1e633d1d0c6d437847a8f9c433db59d23220e,1.1126212268344902,0.560467303377853,0.30784489773581764,0.0,B,0.37208254452531375,0.4823343070722055,,0.11025176254689173,-0.11025176254689173,Other>Self
sqa_test_2b5c8a480083a8e32c7bcde90897a66ea9c806fa90f789e79ca9b7a4b0fb61bf,1.0437546565349187,0.627582850612903,0.4560112466756632,0.0,B,0.4948928503135698,0.5753963568313696,,0.0805035065177998,-0.0805035065177998,Other>Self
sqa_test_2b657b2d39a6646123ae93971f878545321c175418b6736dc9d2cf9d8998b3ee,0.8667391266905492,0.6877583548045344,0.46447590131658745,0.0,B,0.40420309760560497,0.5292878613294922,,0.12508476372388727,-0.12508476372388727,Other>Self
sqa_test_2b783ac39edc0407f7473cdf4a425b12d936f4650866f259327debf70a565329,0.9021501350422143,0.6117322393718149,0.30413396131993103,1.0,A,0.12437722696821493,0.31809500468514623,,0.1937177777169313,-0.1937177777169313,Other>Self
sqa_test_2bcf264e731b9b0252d2fbb87a01fe2855e8145e00484327930248f72752a175,1.2106185739482336,0.5155050720387665,0.32287488873088066,0.0,D,0.37625351475378216,0.5488940498460612,,0.172640535092279,-0.172640535092279,Other>Self
sqa_test_2be7573710163c8e869a5760d9af3858cb67d503f68c42d09a7aa565a73e8e0b,1.0069093526962678,0.6300701424152716,0.40541171454860964,0.0,B,0.6571992462500135,0.6437710928237986,,0.01342815342621484,0.01342815342621484,Self>Other
sqa_test_2e33094a0dbc59658530a849dfedf904df4a3852f4cf4e383683de05aef57f7d,0.9451208474372074,0.6665679206460966,0.4600748240597324,0.0,C,0.43931160853569545,0.5864452464684292,,0.14713363793273376,-0.14713363793273376,Other>Self
sqa_test_2e6ae3cb9e1b010d46c351f0f5ace3bb5251468a1afc36f420e972bc0f474906,0.9865931425434014,0.5323651111837251,0.17773349380723474,1.0,A,0.36946180243121385,0.6226950696256193,,0.2532332671944054,-0.2532332671944054,Other>Self
sqa_test_2e8d93fbccaa6259b8ef00fd72d02bf3db0393b1cfc84ee64d975df387d2d7ab,1.1275201948936562,0.5472794070013788,0.3191394080703276,0.0,B,0.31476061128154065,0.2684422184160492,,0.04631839286549144,0.04631839286549144,Self>Other
sqa_test_2f2907220849e57cf230725b790684e5bc4557972c536c91701368ed9427c3c9,0.5848835418873621,0.7954548898687409,0.612330770778075,0.0,C,0.30414356600385206,0.5066743746290446,,0.20253080862519257,-0.20253080862519257,Other>Self
sqa_test_2f5857417b03e814e8ee87240dfe08b4bb9c6735066fa08bf9d7352de5b4bf09,1.2562711456881779,0.45525350145063737,0.19585789088663352,0.0,A,0.25954830092675124,0.4434701617044127,,0.18392186077766148,-0.18392186077766148,Other>Self
sqa_test_2fc368d66e725c10e5825438c6f55c6dd956b73760760aaa6f0ec6fdb26b9e09,1.009795539467497,0.5874455007204853,0.29663889037606006,0.0,B,0.12197303778337681,0.4063355882212429,,0.28436255043786607,-0.28436255043786607,Other>Self
sqa_test_3019552f850225dd7ca9b9ffa571582178e3ce3fbd43a6087d0ce07cf966078a,1.0410348831794067,0.6315802776595543,0.4642281543355443,0.0,C,0.412643487281311,0.5825345682835726,,0.16989108100226163,-0.16989108100226163,Other>Self
sqa_test_31ae5a241cd1785239ce2a1e4f1d134e02beb96a622728f1e49f868bd49b6a68,0.600931557537686,0.8221838133614322,0.6900468498133798,1.0,A,0.18870495403767223,0.3710046470685342,,0.18229969303086196,-0.18229969303086196,Other>Self
sqa_test_31df179edfe803fe804b5d7922a4e9a9fb0969ccde32be80989dcc653366344c,0.6659678400803687,0.7728311051658424,0.5976736064479825,1.0,B,0.2619413113180566,0.5394993485099427,,0.27755803719188615,-0.27755803719188615,Other>Self
sqa_test_323d9402aac5abb4ab45d7ae3b90c6fdc9b625de921d31f8fb2a493843a98fed,0.050304191538840644,0.9926937050390738,0.9894338838028305,0.0,B,0.23512187056065528,0.5848483215448723,,0.34972645098421706,-0.34972645098421706,Other>Self
sqa_test_32ad377a70f49efc8d88b2b9779cd6a86367479afab98fcf2a4d8bca9b4e57a8,0.9060384233838774,0.6981658613972853,0.5628202274665202,0.0,D,0.515767435860475,0.5007143061048949,,0.015053129755580152,0.015053129755580152,Self>Other
sqa_test_32e1ad3ca1ec8303290351aca251a5db7b7e062ac9744c67153b9abdd827162b,0.09773145483665617,0.9826266983642057,0.9686102844786392,1.0,D,0.6554521995988171,0.6601019598832653,,0.00464976028444819,-0.00464976028444819,Other>Self
sqa_test_333d7e53539ac17ce58c63b524997bedeb6db077ca02b23dbddbe7982f94cce4,0.7208905767882787,0.7872223711999459,0.6607042076490637,0.0,C,0.6410012460065551,0.6979775691984094,,0.056976323191854306,-0.056976323191854306,Other>Self
sqa_test_33467b90a04ad222ae543b4bf210b99341fa005a34f9f0a20e1d58478901b65e,0.7739957827139016,0.7130586323850178,0.4955880493891709,1.0,A,0.43564013538284796,0.4872107350164696,,0.05157059963362165,-0.05157059963362165,Other>Self
sqa_test_348f0a3da53b0a075cc1843093bb073815fd8230d2e69e5c2fbc4379b7cc0800,0.9566997521601095,0.5544762116190355,0.20749386468171166,0.0,C,0.21523212003130687,0.6389369531096323,,0.4237048330783254,-0.4237048330783254,Other>Self
sqa_test_350e6e1b8effa2e1195d87025e6aa577fab644332fc8861641a7f41c386e6478,0.8180335663663373,0.7460737473759917,0.6036830809041975,0.0,D,0.3078108966440095,0.4601458061963877,,0.15233490955237816,-0.15233490955237816,Other>Self
sqa_test_351e84443eb31b7e1568c6df9f603dc24a0a3243d0f501199541e5429fe6ab1b,0.7510705616418877,0.5723908887971965,0.16011317305023093,1.0,A,0.5896961771115706,0.6336014180231695,,0.043905240911598864,-0.043905240911598864,Other>Self
