question_id,SelfProb,OtherProb,gap_abs,gap_signed,direction,pmax,margin,correct,entropy,correct_answer,question_text
sqa_test_10f76735391f41160a7cd48281a1fdb0e04af1e5a47e0e2ffc160abf48b35f10,0.5478388044502219,0.028794008916854377,0.5190447955333676,0.5190447955333676,Self>Other,0.7758053138423799,0.5796510235590052,0.0,0.6292035210265178,D,
sqa_test_f5dcff1e02cf0629c1eef1f61f5b29a5439740800bb8fc03157a4a5ab132f974,0.5877289970256837,0.28411485820029764,0.30361413882538607,0.30361413882538607,Self>Other,0.9990105481518293,0.9985802317542498,1.0,0.008862622226599524,B,
sqa_test_a731d567cab75e4c83653397a882f31ed58947a8fda2616d3f1ab593c4298e11,0.8032148901482574,0.08241302983678406,0.7208018603114734,0.7208018603114734,Self>Other,0.9999056327599423,0.999830787993949,1.0,0.0010279672432891877,A,
sqa_test_27c134ce9b858cc48817767324e69980242dfa1557f2326d0da1e1114c18b2ae,0.736895662565026,0.07721697016788436,0.6596786923971417,0.6596786923971417,Self>Other,0.9398470408461882,0.8797646285443161,0.0,0.2279361281627523,C,
sqa_test_fc7f72691e42b39958d607e48b8b64a6a634592f5b020f6e330f8d469eb0d2fe,0.5401655424382312,0.23433543017087116,0.30583011226736007,0.30583011226736007,Self>Other,0.999425067096023,0.9988723006719304,0.0,0.004961611262662436,C,
sqa_test_5627931e4fbad66f3f729757aa846259f6d9d5abe899e6ad6ae1e52e5c3452ac,0.8385901058060042,0.07957740259810989,0.7590127032078944,0.7590127032078944,Self>Other,0.9999933947888225,0.9999872506170532,1.0,8.725507281314479e-05,A,
sqa_test_17eb7a6d8a1cad6f23e032cc5b214a794c4e9b8ae3135cdbaff2ae050edb228b,0.6187603414258378,0.29900621670007527,0.31975412472576253,0.31975412472576253,Self>Other,0.9958812800214695,0.9918113401432621,1.0,0.027029424227589218,C,
sqa_test_bfe62a7bc15d91725ea80d9696b9624f90325fafd1ed28082d82f42542eba707,0.4049169720232664,0.07518905112756123,0.32972792089570513,0.32972792089570513,Self>Other,0.9999782173063371,0.9999567723677207,1.0,0.00025757276561179203,B,
sqa_test_661508102b2d53713ff201ba2fdb931f597b9c55a127e84d10bb50d31748bc2d,0.6935301969401525,0.07521707228953975,0.6183131246506127,0.6183131246506127,Self>Other,0.9927768578937549,0.9887196052854808,1.0,0.04891861111388154,B,
sqa_test_3b34496e100fe4572cf87f24ac1e18678924f177e7b39e7a03acfa9a7524078a,0.6283551909803808,0.3116015372617577,0.31675365371862313,0.31675365371862313,Self>Other,0.9895281666544169,0.9809670710160892,0.0,0.06313848160814702,D,
sqa_test_17f204584ddc1444ec81fe4914c3d0a519e179b2b1da59d8695078cfe9cf017e,0.39060830686119036,0.07670243730497314,0.31390586955621724,0.31390586955621724,Self>Other,0.8417042858718523,0.6954380107172224,1.0,0.4837891926430495,B,
sqa_test_062f83bd3892166ca91c052fe43d1f9fe8bbfb9870ddc44144001c35d20aa1dd,0.38733477882621725,0.0862739850984997,0.30106079372771755,0.30106079372771755,Self>Other,0.9308056586393452,0.884463569532168,0.0,0.29943259837638886,A,
sqa_test_39ab62c588f4a7721eaab3dc5915ebaf1c1c3c51ebc0267adf6e49810d40c274,0.7686718446448024,0.15002515244653353,0.618646692198269,0.618646692198269,Self>Other,0.9999999308382911,0.9999998943034715,1.0,1.2777199720549143e-06,C,
sqa_test_d8a702dde7845cefdccfa1b74b12e71e3e8177bd9b85a735b2ef40eb5bb977ec,0.7790550714685213,0.31264863322020464,0.4664064382483166,0.4664064382483166,Self>Other,0.862921958792465,0.7461381623871236,0.0,0.45710499238926655,C,
sqa_test_290f6d7bd6975890b960ba26749a8c4c0c883f82be4c28237b0db8010cfc938f,0.828616627824679,0.1534330490382055,0.6751835787864735,0.6751835787864735,Self>Other,0.8550439308008478,0.7649229648710172,1.0,0.5111714923582378,B,
sqa_test_ad32fa76f206a97425275ecdef85bf65edaa9558577b3e36b6de78690aed3a9b,0.8489230228503207,0.08407841648081554,0.7648446063695051,0.7648446063695051,Self>Other,0.9990532005778571,0.9983436984771478,0.0,0.00810284807588732,A,
sqa_test_534e5ad35392009564a55165573c9ff4005e57683c6f39eef64ad6256a05d2db,0.558983864457623,0.0890205373255913,0.46996332713203176,0.46996332713203176,Self>Other,0.9999991562948736,0.9999983247669552,1.0,1.2708476297966385e-05,D,
sqa_test_e0e186f173e516709626a5d0f4e89028ed41af8808dc04006728f4213ac935c9,0.7192945287115993,0.1416472335603448,0.5776472951512545,0.5776472951512545,Self>Other,0.6258810910136311,0.39563229128786637,1.0,0.929408853732392,B,
sqa_test_a2ee0f9e1d81123b42bd6b4ee113fbf4020314b184b1aa0d92e3ca9044caff21,0.9493097281116565,0.2636837278058384,0.6856260003058181,0.6856260003058181,Self>Other,0.9999979484008802,0.9999961880579697,0.0,2.995890251842901e-05,A,
sqa_test_cd2e9dde237d2ba44851564a578a2c34da297877e046314898fce4f88e1006f2,0.7705174071216572,0.08038163534639937,0.6901357717752578,0.6901357717752578,Self>Other,0.6154415895373576,0.24215740734540803,1.0,0.7171717113915343,B,
sqa_test_97c7a3d1c3c7d83b201c0cfa6cfd357aeef25a18002edf7b738d97b65215d810,0.6149664872762901,0.14478369967755012,0.47018278759874,0.47018278759874,Self>Other,0.9904356341680872,0.9852383041026765,1.0,0.06357659172178459,B,
sqa_test_74299fba786da807718e7e00cb8e4e57ed1d9e2f4743feb661314d70be875866,0.8616107609571388,0.09789214702339172,0.7637186139337471,0.7637186139337471,Self>Other,0.9991910513525913,0.998386969210142,0.0,0.006599797426720162,B,
sqa_test_9d6461c01ef5e4a76979b171cd5f30c6219297d9bb191f4e0959becc6e88d336,0.9480282355534261,0.49135598078218334,0.45667225477124274,0.45667225477124274,Self>Other,0.9999999982534213,0.9999999970032685,1.0,3.824576538554869e-08,A,
sqa_test_c951c8d879ce6005568d01a3bbcc4de9b6eac2803b7beea2014c88d3bdae56ee,0.6455576102340614,0.21026997820531843,0.435287632028743,0.435287632028743,Self>Other,0.991282198422985,0.9846029919194268,0.0,0.05595118760226312,A,
sqa_test_3d833902d38d649c1242056fbb6dcb8e0d9625880d8ecff7b676ff02d37481d7,0.49842405172502385,0.07678284179251885,0.421641209932505,0.421641209932505,Self>Other,0.9999626357123118,0.9999272795241645,0.0,0.0004261894113573768,C,
sqa_test_7b4fd8507f6ea7571e124fa46bb7c3d45b57d69f0a065cf8ebb1a37a82caedd2,0.42688904618707907,0.08436331463645286,0.3425257315506262,0.3425257315506262,Self>Other,0.901152969780647,0.8271818322519199,1.0,0.3887376143984294,D,
sqa_test_8de440070c955f212c2a08d821e2199cfb1c1654665dc9899477a4ba1f2755a0,0.8012544593564906,0.1754227631585953,0.6258316961978954,0.6258316961978954,Self>Other,0.9399108509175212,0.8798243629556233,1.0,0.22724292485580405,C,
sqa_test_48e370502b4c9d0466bae95245d1fec6cc571af1efdcbaf21c5059ca20a9e5ac,0.4507272573249236,0.07550756108939691,0.37521969623552665,0.37521969623552665,Self>Other,0.9706624847225135,0.9413510140580849,0.0,0.13265801774754019,B,
sqa_test_f1f3c119a9da65b89e0f90622a0773281b66371765ab3870773895b3700ad805,0.9481704923028051,0.5328653764371861,0.415305115865619,0.415305115865619,Self>Other,0.8175744671155855,0.6351489562082258,1.0,0.475051964654985,C,
sqa_test_61f08ad181ec37a9c635538998ea4395e18d9e3c58a993d9fab269531bc91973,0.7833177374908218,0.117448044070054,0.6658696934207677,0.6658696934207677,Self>Other,0.5921455029982639,0.2329911218261277,0.0,0.8510623288285056,A,
sqa_test_f255b07c12685251e216805908fed4a801c9bb5b8b83cb8ecf348c73e186a8e3,0.8222440484849407,0.14959920217995537,0.6726448463049853,0.6726448463049853,Self>Other,0.9999998600192435,0.999999747484071,1.0,2.4263882615693504e-06,B,
sqa_test_bc669296baadc042f9ef348db5d0ff1c1ce42db143bde035bda2c98f32303524,0.37694264218408224,0.0751532237877939,0.30178941839628837,0.30178941839628837,Self>Other,0.8146992044546765,0.6329152513270744,1.0,0.4983346775126508,D,
sqa_test_a105521f0184048669e68b04356694ade0664a4dbf5024f8ffd548e4932b0e6f,0.828241308962327,0.29995019063157424,0.5282911183307527,0.5282911183307527,Self>Other,0.9999406670707277,0.9998823758519949,1.0,0.0006425470732667538,D,
sqa_test_176d27456f273f7d425ca2303859c1c5cbde35918e88d84cae85535e13e6ef22,0.8683624815085914,0.29878684240137865,0.5695756391072128,0.5695756391072128,Self>Other,0.9995610349788016,0.9992651200894465,0.0,0.004206315600804128,D,
sqa_test_7737e518baf335e90f2d146e9a6b8233d83f80b52b029a2d3647da233b91a8dd,0.8571893021360881,0.07501870224250103,0.7821705998935871,0.7821705998935871,Self>Other,0.9999767943697269,0.999955349451401,1.0,0.00027707159558222735,C,
sqa_test_9b193ee7bbb1f06c4d529ac2dbb8238232c0ebb7e6c1953b3fc333e449b76c4a,0.479808130588246,0.07518604060883921,0.4046220899794068,0.4046220899794068,Self>Other,0.9998574467822966,0.9997485534869188,1.0,0.0015059505647090823,C,
sqa_test_31df179edfe803fe804b5d7922a4e9a9fb0969ccde32be80989dcc653366344c,0.8292078840079308,0.07500620782285788,0.754201676185073,0.754201676185073,Self>Other,0.9967678513438295,0.9935953573920194,0.0,0.022066469801456046,B,
sqa_test_ab4f2e922d737a009e3368aceec4f64bf577c7a7335eb85c7e6dab7d680c11ba,0.8551881042317132,0.15715798765186284,0.6980301165798504,0.6980301165798504,Self>Other,0.678612174193379,0.3580584808215676,1.0,0.6338698291716409,B,
sqa_test_454c60951e7a8b195c14782929e7ed5ed4c4150ac0f04f3b0a737797620bfcec,0.8843202748855137,0.03241538392363354,0.8519048909618802,0.8519048909618802,Self>Other,0.9997161699446179,0.9994549856131463,0.0,0.0026909674949298235,D,
sqa_test_95775b9dde3eb5c41c483d9f9bb0dcb1f53f941e331953f91fe921af430f1f5e,0.8105489401080069,0.19027701118811133,0.6202719289198956,0.6202719289198956,Self>Other,0.9999584226862279,0.9999230666681224,0.0,0.0004789712933861502,A,
sqa_test_4d2468c871bb288e79d73987ccaee18c81caab33dd3e8fdee5abc9630211c08a,0.9219646439341987,0.29987925434056384,0.6220853895936349,0.6220853895936349,Self>Other,0.999999911255969,0.9999998510202288,0.0,1.600557830423614e-06,A,
sqa_test_cc76d05bfe56f7121b88fb5aaac1a777e490b9bd1654731c4bb3781a3edb6e01,0.7379529835681078,0.07956594912846274,0.6583870344396451,0.6583870344396451,Self>Other,0.9914002728842553,0.9828229796832879,0.0,0.04963352636726282,D,
sqa_test_20dffbea5716c531a77979d8a6c40e019b3c0fe73a78dd3515c6fd1a489aff67,0.6993135264452308,0.30394334794794375,0.39537017849728706,0.39537017849728706,Self>Other,0.9999999998264208,0.9999999997358601,1.0,4.208046336517183e-09,D,
sqa_test_83f565f04e12d66d1c6f75ee62133aabce578dedf2cb38ee21f2300a17d6b107,0.6635396469346492,0.30327298256995816,0.360266664364691,0.360266664364691,Self>Other,0.961518531673374,0.9242364082645034,0.0,0.169126305341872,C,
sqa_test_c94b1a17b966eb719c053c8d2ec316d0744b11200381179543fe554abef3ed7e,0.6654416784167849,0.2792400205678414,0.3862016578489435,0.3862016578489435,Self>Other,0.9819929545092764,0.9640071290443076,0.0,0.09034334915640785,C,
sqa_test_110f739da429f9568c2420d40b078c0cc571df2eccf431acd7faee8beb0776e6,0.941348356564358,0.0756754121766794,0.8656729443876786,0.8656729443876786,Self>Other,0.9999898675245711,0.9999797375372387,0.0,0.00012667812680313762,C,
sqa_test_7cdf75e83f38e29c0474cbca1570c990535f7ecc9e23b29413a9390779adc29e,0.7096638671622536,0.11779253689108876,0.5918713302711649,0.5918713302711649,Self>Other,0.6569224279043109,0.34661425446479815,0.0,0.7685432066969625,A,
sqa_test_f8ed4c657cf25c8582e23bfbf82e52d7b83558f3db7cbff84cc7eda43c170f36,0.8768418250438745,0.2928403334859488,0.5840014915579257,0.5840014915579257,Self>Other,0.9999999999996858,0.999999999999511,1.0,9.66845944098896e-12,B,
sqa_test_d02f6edca8acb703a9273512bd8e7ad7c3bacc27a8ffd3261b9ff33e173cb2ad,0.7656209420496141,0.27164505172747233,0.49397589032214173,0.49397589032214173,Self>Other,0.999999349421635,0.9999989566356765,0.0,1.042439507943565e-05,A,
sqa_test_8e12cf0b4ea504403976485e99f13f469492029ac64dec21a92f2b014ba5e183,0.948141966988463,0.2997779155016372,0.6483640514868259,0.6483640514868259,Self>Other,0.9999999813754682,0.9999999695143482,0.0,3.66259188078188e-07,C,
sqa_test_529a6a895c79719ebf273ec0122f76bb7c6ef0bda98286cb3d37d41b66ce1a7d,0.8239654990848627,0.30458384902123203,0.5193816500636307,0.5193816500636307,Self>Other,0.8174244364141008,0.6350323991613421,0.0,0.47683797915223736,D,
sqa_test_d1b59b7cac1dea4c8629a331caba2a7fddb52dfbbc785685fe08b13fd085931c,0.8181399263777529,0.07508784522980445,0.7430520811479484,0.7430520811479484,Self>Other,0.9858404652873946,0.9717782063983504,1.0,0.07493429229683451,D,
sqa_test_7c10dd55a4ee29798c4dd7f5ba3723e54d52d80ed71fc69f03cccfc59becf63f,0.7603595188726151,0.15271088665605181,0.6076486322165633,0.6076486322165633,Self>Other,0.9999976209315222,0.9999953606064149,0.0,3.373359381979566e-05,A,
sqa_test_b26cb41f20d6ebd39b48d509a1546872d71ba88980bcf97d514e942847542815,0.41032597404972243,0.10329288880205287,0.3070330852476696,0.3070330852476696,Self>Other,0.9914219453241999,0.9828444640127646,1.0,0.04936668844124687,A,
sqa_test_4a44c39217c49948e5d87ea0ea61189b6d89b01c0bed2d350990d1431be41300,0.7242662996495203,0.18305532453696421,0.541210975112556,0.541210975112556,Self>Other,0.8807950319268254,0.7615923725975436,0.0,0.3653668705581052,B,
sqa_test_e638eead2cf70fd5191cd71f3e49d80cb9cfb14fc644efcab9492e26333d10da,0.8345798496059704,0.15103216202454836,0.683547687581422,0.683547687581422,Self>Other,0.8175556951472486,0.635134370113651,0.0,0.4753113442438046,B,
sqa_test_44ecd04aca5481dbc5fda63f175229ef741f55cfa51992f27a6341fae6d9f98c,0.5281346122988384,0.14852781287935968,0.3796067994194787,0.3796067994194787,Self>Other,0.9999999572815024,0.999999915882127,1.0,7.743319963622691e-07,D,
sqa_test_6eb9b56e388fb52943c01ec6f846d4f258920d21301fdc065a006c728bbf64d8,0.4809680810404178,0.12608571954595274,0.35488236149446506,0.35488236149446506,Self>Other,0.985836850055794,0.9748851938595614,1.0,0.08228966790492713,C,
sqa_test_36621e746d507f000f4f7744cae0375c05cff20ba505e9d96b968e4244e2c59a,0.6609313728505085,0.10985219410028486,0.5510791787502236,0.5510791787502236,Self>Other,0.9758254418842863,0.9528762255178665,0.0,0.119019441337388,C,
sqa_test_d370c9537bcdee79fa11c26172e4a520a2fda9bfd0f4169c6328f547b71fcd8c,0.949743918002811,0.20726694135115972,0.7424769766516512,0.7424769766516512,Self>Other,0.9999999995827222,0.999999999176857,0.0,9.489048821494626e-09,B,
sqa_test_010d5323ff33865209928b02bcdfc54158092c35b5f30f40b2ea1b5f3aa56c8f,0.41943077883047786,0.11620984632619419,0.30322093250428367,0.30322093250428367,Self>Other,0.9999281988297958,0.9998699083379425,1.0,0.0007937701707146553,A,
sqa_test_351e84443eb31b7e1568c6df9f603dc24a0a3243d0f501199541e5429fe6ab1b,0.6078300023544261,0.07946436953769015,0.5283656328167359,0.5283656328167359,Self>Other,0.9999403929339808,0.9999091918978082,1.0,0.0006965165212462853,A,
sqa_test_a62bdbd01d4f96289acc6fc92a8321da2f2840563975586e857b3b7819e94047,0.4225224869279424,0.07808123207006665,0.3444412548578758,0.3444412548578758,Self>Other,0.9999869916411975,0.9999739845173998,1.0,0.00015936434275730445,D,
sqa_test_1928d080a752df8aa7eec8daf0b6135ae37cd391863318ff547e6efe65c96f8b,0.5848429886261354,0.21598800883643796,0.3688549797896974,0.3688549797896974,Self>Other,0.999998859131851,0.9999979168872196,0.0,1.741731719873658e-05,C,
sqa_test_acddb159d86f56aa594c5c78f8fa05ecf756694a2d1a867afd3bb2ee05592c3b,0.8507503724310967,0.4126576599399115,0.43809271249118525,0.43809271249118525,Self>Other,0.9999029035722204,0.9998068012756222,1.0,0.0010004304027908472,C,
sqa_test_ed1ac09bb4bd884bd9acf380448718c15b9c53d63ef46c446437506cb773abc2,0.847698835702235,0.30024899318597753,0.5474498425162575,0.5474498425162575,Self>Other,0.9396518716694553,0.8795819408151944,1.0,0.2296986662749526,B,
sqa_test_ad4b50cdd9a3847c8716b646da1c66d3f1918383542e65abfccc0b269b4cb01d,0.8490866784377935,0.19865721975418021,0.6504294586836132,0.6504294586836132,Self>Other,0.9999955587770931,0.9999918321418048,1.0,6.156965801119637e-05,B,
sqa_test_7014a175ce25cf944858652382f9e323e7eac3f932839faf8e21263fc4fde991,0.4703052303654539,0.15271637394399964,0.3175888564214543,0.3175888564214543,Self>Other,0.9999976547862225,0.9999961012889571,1.0,3.478875334685104e-05,C,
sqa_test_6c4e9523178cb8883034f88f0ff44b4427d4e3e372c6fe5e45b41cc1070ef9b0,0.5063265142661808,0.07722773994002376,0.42909877432615706,0.42909877432615706,Self>Other,0.9376773638460009,0.877733659492921,0.0,0.24367311330227073,B,
sqa_test_b17a81ddbd63119c6477d87b998525ff316e04c8038bc2257a8f2d20db02100d,0.5010467393566309,0.0767054624990276,0.4243412768576033,0.4243412768576033,Self>Other,0.9999991601293602,0.9999983286014386,1.0,1.2642090824541095e-05,B,
sqa_test_df33c2d3a04e34dd1801adbfad5c8a5c58d1b3cff29d342b59d03d1f18cfea17,0.9201805898217236,0.5289934767587973,0.3911871130629263,0.3911871130629263,Self>Other,0.7101640974219728,0.5066986708889482,0.0,0.7863421690090484,B,
sqa_test_1b58a69b2ee6cf738ff0ba34bfdd2e0a299aaa5e3887de721adfbbc444ad56ef,0.5341812245192442,0.1766129644683709,0.3575682600508733,0.3575682600508733,Self>Other,0.6219977007011468,0.2447370249551391,0.0,0.6685085355629524,A,
sqa_test_3e384ddfeb267e45a04abb7823562a816bc5e757335efca51e532abe274084f7,0.9230853896053258,0.414721263199039,0.5083641264062868,0.5083641264062868,Self>Other,0.999999870099154,0.999999801843121,0.0,2.3212090539421344e-06,B,
sqa_test_936436cf16162f0affe3dbd67b91abfd43e31b9101e7a316e38d64d153e7ff88,0.8058039851860141,0.2759209636132994,0.5298830215727148,0.5298830215727148,Self>Other,0.985589645226116,0.9746407310768231,1.0,0.08544505355303358,C,
sqa_test_adf0a6f9e4d470035c06a9c7daeaf88e866f756328f0bfa57af460444ad597ed,0.8125231994204766,0.42623453906989595,0.3862886603505806,0.3862886603505806,Self>Other,0.9999607817999372,0.9999295801312597,1.0,0.00045765651171689734,A,
sqa_test_333d7e53539ac17ce58c63b524997bedeb6db077ca02b23dbddbe7982f94cce4,0.7079381948415451,0.3746539280470581,0.33328426679448697,0.33328426679448697,Self>Other,0.8954862493145435,0.8219802694391105,0.0,0.41789347790462095,C,
sqa_test_4b405925025eba595f47f43a967dffc2bbf5045c9650696d64ee52274f8cdabe,0.8314230473241773,0.2957473041916497,0.5356757431325276,0.5356757431325276,Self>Other,0.6841791312062687,0.4881585340459045,0.0,0.8386370323921524,D,
sqa_test_1d5cc5893b997cf36c8439c4c29b8c57a26138fe7a61c4123b54b1ade0c88087,0.7059390141146566,0.2896914819333854,0.41624753218127125,0.41624753218127125,Self>Other,0.9987451447960141,0.9975757342667018,1.0,0.009953689202861384,D,
